0,10.80
0,9.53
0,18.93
0,12.32
0,4.96
0,13.35
0,8.91
0,11.69
0,33.91
0,45.00
0,54.12
0,64.78
0,67.59
0,22.54
0,51.73
0,58.93
0,65.86
0,69.08
0,50.14
0,63.28
0,61.37
0,70.25
0,41.77
0,59.64
0,66.88
0,27.69
0,41.96
0,66.93
0,61.09
0,74.65
