0,15.42
0,10.80
0,9.53
0,18.93
0,12.32
0,19.12
0,4.96
0,13.35
0,8.91
0,11.69
0,60.82
0,58.89
0,75.08
0,80.43
0,70.86
0,67.86
0,71.00
0,78.41
0,73.35
0,76.35
0,53.07
0,67.01
0,69.50
0,82.26
0,79.45
0,66.21
0,70.30
0,77.85
0,94.32
0,94.42
0,55.21
0,69.65
0,69.00
0,62.05
0,73.26
